location_id,borough,zone,day_type,request_hour,dates_with_requests,possible_dates,dates_median_above_city,dates_long_share_above_city,min_daily_n,median_daily_n
10,Queens,Baisley Park,Weekend,1,8,8,7,6,33,55.5
10,Queens,Baisley Park,Weekend,2,8,8,4,3,29,40.0
10,Queens,Baisley Park,Weekend,3,8,8,3,5,31,40.0
10,Queens,Baisley Park,Weekend,4,8,8,4,1,52,54.5
10,Queens,Baisley Park,Weekend,5,8,8,2,3,60,74.0
10,Queens,Baisley Park,Weekend,6,8,8,2,0,69,86.0
10,Queens,Baisley Park,Weekend,7,8,8,2,3,86,96.5
10,Queens,Baisley Park,Weekend,8,8,8,6,4,90,111.0
10,Queens,Baisley Park,Weekend,9,8,8,5,6,101,117.0
10,Queens,Baisley Park,Weekend,10,8,8,5,1,100,114.5
10,Queens,Baisley Park,Weekend,11,8,8,6,4,87,117.5
10,Queens,Baisley Park,Weekend,12,8,8,4,2,101,105.5
10,Queens,Baisley Park,Weekend,13,8,8,4,3,96,118.0
10,Queens,Baisley Park,Weekend,14,8,8,2,1,91,119.0
10,Queens,Baisley Park,Weekend,15,8,8,1,0,79,114.5
10,Queens,Baisley Park,Weekend,16,8,8,2,0,86,104.0
10,Queens,Baisley Park,Weekend,17,8,8,1,1,85,98.0
10,Queens,Baisley Park,Weekend,18,8,8,3,1,80,104.5
10,Queens,Baisley Park,Weekend,19,8,8,5,3,84,105.0
10,Queens,Baisley Park,Weekend,20,8,8,7,6,77,114.0
10,Queens,Baisley Park,Weekend,21,8,8,6,3,75,99.0
10,Queens,Baisley Park,Weekend,22,8,8,8,7,73,104.5
10,Queens,Baisley Park,Weekend,23,8,8,6,5,53,81.5
11,Brooklyn,Bath Beach,Weekday,0,22,22,16,13,6,13.5
11,Brooklyn,Bath Beach,Weekday,1,22,22,15,10,3,7.0
11,Brooklyn,Bath Beach,Weekday,2,22,22,18,9,3,5.5
11,Brooklyn,Bath Beach,Weekday,3,22,22,11,5,2,5.0
11,Brooklyn,Bath Beach,Weekday,4,22,22,8,8,4,10.0
11,Brooklyn,Bath Beach,Weekday,5,22,22,3,3,10,19.0
11,Brooklyn,Bath Beach,Weekday,6,22,22,2,1,16,34.0
11,Brooklyn,Bath Beach,Weekday,7,22,22,3,1,34,75.5
11,Brooklyn,Bath Beach,Weekday,8,22,22,3,2,61,76.0
11,Brooklyn,Bath Beach,Weekday,9,22,22,7,8,50,57.0
11,Brooklyn,Bath Beach,Weekday,10,22,22,12,7,29,39.0
11,Brooklyn,Bath Beach,Weekday,11,22,22,8,5,23,35.0
11,Brooklyn,Bath Beach,Weekday,12,22,22,13,3,22,31.0
11,Brooklyn,Bath Beach,Weekday,13,22,22,6,5,26,36.5
11,Brooklyn,Bath Beach,Weekday,14,22,22,10,8,27,44.0
11,Brooklyn,Bath Beach,Weekday,15,22,22,8,3,22,37.5
11,Brooklyn,Bath Beach,Weekday,16,22,22,3,3,27,35.5
11,Brooklyn,Bath Beach,Weekday,17,22,22,4,2,29,49.0
11,Brooklyn,Bath Beach,Weekday,18,22,22,10,2,34,45.0
11,Brooklyn,Bath Beach,Weekday,19,22,22,10,8,23,37.0
11,Brooklyn,Bath Beach,Weekday,20,22,22,10,8,24,32.0
11,Brooklyn,Bath Beach,Weekday,21,22,22,16,10,18,30.0
11,Brooklyn,Bath Beach,Weekday,22,22,22,11,11,14,26.5
11,Brooklyn,Bath Beach,Weekday,23,22,22,10,12,14,24.0
11,Brooklyn,Bath Beach,Weekend,0,8,8,2,3,18,27.0
11,Brooklyn,Bath Beach,Weekend,1,8,8,5,3,10,19.5
11,Brooklyn,Bath Beach,Weekend,2,8,8,6,3,9,13.0
11,Brooklyn,Bath Beach,Weekend,3,8,8,3,4,8,10.0
11,Brooklyn,Bath Beach,Weekend,4,8,8,2,1,7,11.5
11,Brooklyn,Bath Beach,Weekend,5,8,8,2,4,11,13.5
11,Brooklyn,Bath Beach,Weekend,6,8,8,0,1,15,22.5
11,Brooklyn,Bath Beach,Weekend,7,8,8,2,1,23,24.5
11,Brooklyn,Bath Beach,Weekend,8,8,8,1,2,26,38.0
11,Brooklyn,Bath Beach,Weekend,9,8,8,1,0,34,47.5
11,Brooklyn,Bath Beach,Weekend,10,8,8,1,1,36,42.5
11,Brooklyn,Bath Beach,Weekend,11,8,8,1,3,35,43.0
11,Brooklyn,Bath Beach,Weekend,12,8,8,2,2,35,43.0
11,Brooklyn,Bath Beach,Weekend,13,8,8,1,0,38,46.5
11,Brooklyn,Bath Beach,Weekend,14,8,8,1,1,34,44.0
11,Brooklyn,Bath Beach,Weekend,15,8,8,2,2,32,42.5
11,Brooklyn,Bath Beach,Weekend,16,8,8,3,2,26,42.0
11,Brooklyn,Bath Beach,Weekend,17,8,8,4,3,26,52.0
11,Brooklyn,Bath Beach,Weekend,18,8,8,5,3,36,41.0
11,Brooklyn,Bath Beach,Weekend,19,8,8,4,3,26,47.0
11,Brooklyn,Bath Beach,Weekend,20,8,8,6,4,38,44.5
11,Brooklyn,Bath Beach,Weekend,21,8,8,4,0,28,40.5
11,Brooklyn,Bath Beach,Weekend,22,8,8,5,3,33,43.0
11,Brooklyn,Bath Beach,Weekend,23,8,8,4,5,16,35.0
12,Manhattan,Battery Park,Weekday,0,7,22,3,0,1,1.0
12,Manhattan,Battery Park,Weekday,1,5,22,2,0,1,1.0
12,Manhattan,Battery Park,Weekday,2,7,22,4,0,1,1.0
12,Manhattan,Battery Park,Weekday,3,2,22,2,1,1,1.0
12,Manhattan,Battery Park,Weekday,4,2,22,1,0,1,1.5
12,Manhattan,Battery Park,Weekday,5,2,22,1,0,1,1.0
12,Manhattan,Battery Park,Weekday,6,5,22,2,1,1,1.0
12,Manhattan,Battery Park,Weekday,7,10,22,5,0,1,1.0
12,Manhattan,Battery Park,Weekday,8,16,22,6,1,1,1.5
12,Manhattan,Battery Park,Weekday,9,14,22,6,0,1,2.0
12,Manhattan,Battery Park,Weekday,10,14,22,4,0,1,1.0
12,Manhattan,Battery Park,Weekday,11,21,22,3,0,1,3.0
12,Manhattan,Battery Park,Weekday,12,22,22,8,2,1,5.0
12,Manhattan,Battery Park,Weekday,13,22,22,10,6,2,9.0
12,Manhattan,Battery Park,Weekday,14,22,22,11,8,4,7.0
12,Manhattan,Battery Park,Weekday,15,22,22,10,6,4,10.5
12,Manhattan,Battery Park,Weekday,16,22,22,14,11,2,11.5
12,Manhattan,Battery Park,Weekday,17,22,22,19,14,2,6.5
12,Manhattan,Battery Park,Weekday,18,22,22,14,1,1,4.0
12,Manhattan,Battery Park,Weekday,19,21,22,11,2,1,3.0
12,Manhattan,Battery Park,Weekday,20,16,22,10,0,1,2.0
12,Manhattan,Battery Park,Weekday,21,16,22,8,1,1,2.0
12,Manhattan,Battery Park,Weekday,22,15,22,7,1,1,1.0
12,Manhattan,Battery Park,Weekday,23,14,22,8,4,1,2.0
12,Manhattan,Battery Park,Weekend,0,8,8,5,1,1,1.0
12,Manhattan,Battery Park,Weekend,1,5,8,2,0,1,1.0
12,Manhattan,Battery Park,Weekend,2,3,8,1,0,1,1.0
12,Manhattan,Battery Park,Weekend,3,1,8,0,0,1,1.0
12,Manhattan,Battery Park,Weekend,4,3,8,2,1,1,1.0
12,Manhattan,Battery Park,Weekend,5,2,8,0,0,1,1.0
12,Manhattan,Battery Park,Weekend,6,2,8,1,0,1,1.0
12,Manhattan,Battery Park,Weekend,8,5,8,2,0,1,1.0
12,Manhattan,Battery Park,Weekend,9,5,8,0,0,1,1.0
12,Manhattan,Battery Park,Weekend,10,8,8,2,0,1,2.0
12,Manhattan,Battery Park,Weekend,11,8,8,4,0,2,5.0
12,Manhattan,Battery Park,Weekend,12,8,8,5,2,3,9.0
12,Manhattan,Battery Park,Weekend,13,8,8,5,3,6,8.0
12,Manhattan,Battery Park,Weekend,14,8,8,7,4,4,7.5
12,Manhattan,Battery Park,Weekend,15,8,8,7,6,6,9.0
12,Manhattan,Battery Park,Weekend,16,8,8,3,7,5,8.0
12,Manhattan,Battery Park,Weekend,17,8,8,5,6,4,6.0
12,Manhattan,Battery Park,Weekend,18,8,8,6,4,2,4.5
12,Manhattan,Battery Park,Weekend,19,7,8,4,2,1,1.0
12,Manhattan,Battery Park,Weekend,20,7,8,6,2,1,2.0
12,Manhattan,Battery Park,Weekend,21,6,8,4,3,2,2.0
12,Manhattan,Battery Park,Weekend,22,5,8,1,1,1,1.0
12,Manhattan,Battery Park,Weekend,23,3,8,1,0,1,1.0
13,Manhattan,Battery Park City,Weekday,0,22,22,1,0,13,78.0
13,Manhattan,Battery Park City,Weekday,1,22,22,2,1,9,54.0
13,Manhattan,Battery Park City,Weekday,2,22,22,2,0,4,37.0
13,Manhattan,Battery Park City,Weekday,3,22,22,3,1,5,30.5
13,Manhattan,Battery Park City,Weekday,4,22,22,4,0,13,35.0
13,Manhattan,Battery Park City,Weekday,5,22,22,9,3,25,46.0
13,Manhattan,Battery Park City,Weekday,6,22,22,1,0,61,82.0
13,Manhattan,Battery Park City,Weekday,7,22,22,0,0,65,156.5
13,Manhattan,Battery Park City,Weekday,8,22,22,0,0,110,168.0
13,Manhattan,Battery Park City,Weekday,9,22,22,0,1,93,124.5
13,Manhattan,Battery Park City,Weekday,10,22,22,0,1,84,106.5
13,Manhattan,Battery Park City,Weekday,11,22,22,0,0,81,121.5
13,Manhattan,Battery Park City,Weekday,12,22,22,1,1,86,111.0
13,Manhattan,Battery Park City,Weekday,13,22,22,1,1,79,113.5
13,Manhattan,Battery Park City,Weekday,14,22,22,0,0,99,128.0
13,Manhattan,Battery Park City,Weekday,15,22,22,1,0,95,130.0
13,Manhattan,Battery Park City,Weekday,16,22,22,8,1,115,183.0
13,Manhattan,Battery Park City,Weekday,17,22,22,18,18,156,255.0
13,Manhattan,Battery Park City,Weekday,18,22,22,16,12,164,238.0
13,Manhattan,Battery Park City,Weekday,19,22,22,12,3,125,189.5
13,Manhattan,Battery Park City,Weekday,20,22,22,17,1,118,237.5
13,Manhattan,Battery Park City,Weekday,21,22,22,20,0,98,296.0
13,Manhattan,Battery Park City,Weekday,22,22,22,5,0,64,175.5
13,Manhattan,Battery Park City,Weekday,23,22,22,3,1,74,112.5
13,Manhattan,Battery Park City,Weekend,0,8,8,5,1,31,53.0
13,Manhattan,Battery Park City,Weekend,1,8,8,2,3,24,30.5
13,Manhattan,Battery Park City,Weekend,2,8,8,3,1,8,14.5
13,Manhattan,Battery Park City,Weekend,3,8,8,4,1,9,15.0
13,Manhattan,Battery Park City,Weekend,4,8,8,2,0,8,14.0
13,Manhattan,Battery Park City,Weekend,5,8,8,2,1,15,20.0
13,Manhattan,Battery Park City,Weekend,6,8,8,3,0,16,28.5
13,Manhattan,Battery Park City,Weekend,7,8,8,2,0,30,51.5
13,Manhattan,Battery Park City,Weekend,8,8,8,0,0,50,78.0
13,Manhattan,Battery Park City,Weekend,9,8,8,2,0,85,106.5
13,Manhattan,Battery Park City,Weekend,10,8,8,1,2,101,143.5
13,Manhattan,Battery Park City,Weekend,11,8,8,3,1,113,152.0
13,Manhattan,Battery Park City,Weekend,12,8,8,4,1,128,149.0
13,Manhattan,Battery Park City,Weekend,13,8,8,2,1,110,131.5
13,Manhattan,Battery Park City,Weekend,14,8,8,1,0,105,138.5
13,Manhattan,Battery Park City,Weekend,15,8,8,3,1,101,128.5
13,Manhattan,Battery Park City,Weekend,16,8,8,0,0,114,130.5
13,Manhattan,Battery Park City,Weekend,17,8,8,1,1,107,149.0
13,Manhattan,Battery Park City,Weekend,18,8,8,2,0,97,133.0
13,Manhattan,Battery Park City,Weekend,19,8,8,1,0,69,124.5
13,Manhattan,Battery Park City,Weekend,20,8,8,4,1,52,89.5
13,Manhattan,Battery Park City,Weekend,21,8,8,1,0,54,91.0
13,Manhattan,Battery Park City,Weekend,22,8,8,0,0,31,58.5
13,Manhattan,Battery Park City,Weekend,23,8,8,0,0,17,47.0
14,Brooklyn,Bay Ridge,Weekday,0,22,22,17,8,36,54.5
14,Brooklyn,Bay Ridge,Weekday,1,22,22,16,9,22,34.0
14,Brooklyn,Bay Ridge,Weekday,2,22,22,16,7,17,27.5
14,Brooklyn,Bay Ridge,Weekday,3,22,22,13,8,14,24.5
14,Brooklyn,Bay Ridge,Weekday,4,22,22,8,4,26,41.0
14,Brooklyn,Bay Ridge,Weekday,5,22,22,1,2,57,74.5
14,Brooklyn,Bay Ridge,Weekday,6,22,22,0,0,112,161.5
14,Brooklyn,Bay Ridge,Weekday,7,22,22,0,0,156,304.5
14,Brooklyn,Bay Ridge,Weekday,8,22,22,0,0,201,284.5
14,Brooklyn,Bay Ridge,Weekday,9,22,22,0,0,197,221.5
14,Brooklyn,Bay Ridge,Weekday,10,22,22,4,0,155,181.5
14,Brooklyn,Bay Ridge,Weekday,11,22,22,1,1,138,173.5
14,Brooklyn,Bay Ridge,Weekday,12,22,22,2,1,128,169.0
14,Brooklyn,Bay Ridge,Weekday,13,22,22,1,1,157,182.5
14,Brooklyn,Bay Ridge,Weekday,14,22,22,1,2,171,227.5
14,Brooklyn,Bay Ridge,Weekday,15,22,22,1,0,156,209.0
14,Brooklyn,Bay Ridge,Weekday,16,22,22,2,0,176,215.0
14,Brooklyn,Bay Ridge,Weekday,17,22,22,0,0,188,225.5
14,Brooklyn,Bay Ridge,Weekday,18,22,22,4,2,156,221.5
14,Brooklyn,Bay Ridge,Weekday,19,22,22,9,2,148,184.0
14,Brooklyn,Bay Ridge,Weekday,20,22,22,10,3,128,169.5
14,Brooklyn,Bay Ridge,Weekday,21,22,22,7,1,89,150.5
14,Brooklyn,Bay Ridge,Weekday,22,22,22,5,2,83,139.0
14,Brooklyn,Bay Ridge,Weekday,23,22,22,9,5,70,99.5
14,Brooklyn,Bay Ridge,Weekend,0,8,8,1,1,121,142.5
14,Brooklyn,Bay Ridge,Weekend,1,8,8,3,3,87,102.5
14,Brooklyn,Bay Ridge,Weekend,2,8,8,3,0,71,87.0
14,Brooklyn,Bay Ridge,Weekend,3,8,8,1,1,53,65.5
14,Brooklyn,Bay Ridge,Weekend,4,8,8,0,1,34,50.0
14,Brooklyn,Bay Ridge,Weekend,5,8,8,0,0,47,59.0
14,Brooklyn,Bay Ridge,Weekend,6,8,8,1,0,78,93.5
14,Brooklyn,Bay Ridge,Weekend,7,8,8,1,0,85,105.0
14,Brooklyn,Bay Ridge,Weekend,8,8,8,2,2,83,126.0
14,Brooklyn,Bay Ridge,Weekend,9,8,8,1,2,133,178.5
14,Brooklyn,Bay Ridge,Weekend,10,8,8,1,1,174,198.5
14,Brooklyn,Bay Ridge,Weekend,11,8,8,1,1,158,205.5
14,Brooklyn,Bay Ridge,Weekend,12,8,8,0,0,160,223.0
14,Brooklyn,Bay Ridge,Weekend,13,8,8,0,0,168,215.0
14,Brooklyn,Bay Ridge,Weekend,14,8,8,0,0,191,221.5
14,Brooklyn,Bay Ridge,Weekend,15,8,8,0,0,176,218.0
14,Brooklyn,Bay Ridge,Weekend,16,8,8,0,0,163,191.5
14,Brooklyn,Bay Ridge,Weekend,17,8,8,1,0,157,226.0
14,Brooklyn,Bay Ridge,Weekend,18,8,8,2,2,163,228.5
14,Brooklyn,Bay Ridge,Weekend,19,8,8,3,0,169,206.0
14,Brooklyn,Bay Ridge,Weekend,20,8,8,3,0,160,221.0
14,Brooklyn,Bay Ridge,Weekend,21,8,8,0,0,143,212.5
14,Brooklyn,Bay Ridge,Weekend,22,8,8,4,3,119,191.0
14,Brooklyn,Bay Ridge,Weekend,23,8,8,2,0,89,152.0
15,Queens,Bay Terrace/Fort Totten,Weekday,0,22,22,22,18,2,5.0
15,Queens,Bay Terrace/Fort Totten,Weekday,1,22,22,21,18,1,4.5
15,Queens,Bay Terrace/Fort Totten,Weekday,2,20,22,20,14,1,2.0
15,Queens,Bay Terrace/Fort Totten,Weekday,3,20,22,15,13,1,3.0
15,Queens,Bay Terrace/Fort Totten,Weekday,4,22,22,17,17,2,8.0
15,Queens,Bay Terrace/Fort Totten,Weekday,5,22,22,21,17,5,10.0
15,Queens,Bay Terrace/Fort Totten,Weekday,6,22,22,20,11,12,19.0
15,Queens,Bay Terrace/Fort Totten,Weekday,7,22,22,22,13,19,36.5
15,Queens,Bay Terrace/Fort Totten,Weekday,8,22,22,16,13,22,39.5
15,Queens,Bay Terrace/Fort Totten,Weekday,9,22,22,21,17,26,34.0
15,Queens,Bay Terrace/Fort Totten,Weekday,10,22,22,22,17,21,29.0
15,Queens,Bay Terrace/Fort Totten,Weekday,11,22,22,22,17,16,26.5
15,Queens,Bay Terrace/Fort Totten,Weekday,12,22,22,20,18,15,27.0
15,Queens,Bay Terrace/Fort Totten,Weekday,13,22,22,21,18,12,29.0
15,Queens,Bay Terrace/Fort Totten,Weekday,14,22,22,20,18,22,33.5
15,Queens,Bay Terrace/Fort Totten,Weekday,15,22,22,22,19,22,34.0
15,Queens,Bay Terrace/Fort Totten,Weekday,16,22,22,20,17,16,30.0
15,Queens,Bay Terrace/Fort Totten,Weekday,17,22,22,21,13,18,30.0
15,Queens,Bay Terrace/Fort Totten,Weekday,18,22,22,20,16,13,21.5
15,Queens,Bay Terrace/Fort Totten,Weekday,19,22,22,20,19,17,24.0
15,Queens,Bay Terrace/Fort Totten,Weekday,20,22,22,22,20,10,21.0
15,Queens,Bay Terrace/Fort Totten,Weekday,21,22,22,22,21,13,22.0
15,Queens,Bay Terrace/Fort Totten,Weekday,22,22,22,19,13,6,13.0
15,Queens,Bay Terrace/Fort Totten,Weekday,23,22,22,22,19,5,10.5
15,Queens,Bay Terrace/Fort Totten,Weekend,0,8,8,8,7,3,14.5
15,Queens,Bay Terrace/Fort Totten,Weekend,1,8,8,6,7,7,8.5
15,Queens,Bay Terrace/Fort Totten,Weekend,2,8,8,7,6,2,4.0
15,Queens,Bay Terrace/Fort Totten,Weekend,3,7,8,6,4,1,5.0
15,Queens,Bay Terrace/Fort Totten,Weekend,4,8,8,8,4,2,5.5
15,Queens,Bay Terrace/Fort Totten,Weekend,5,8,8,7,6,5,6.5
15,Queens,Bay Terrace/Fort Totten,Weekend,6,8,8,7,4,4,9.0
15,Queens,Bay Terrace/Fort Totten,Weekend,7,8,8,7,7,6,15.0
15,Queens,Bay Terrace/Fort Totten,Weekend,8,8,8,6,6,8,19.0
15,Queens,Bay Terrace/Fort Totten,Weekend,9,8,8,7,7,11,21.0
15,Queens,Bay Terrace/Fort Totten,Weekend,10,8,8,8,8,21,30.0
15,Queens,Bay Terrace/Fort Totten,Weekend,11,8,8,6,6,21,30.5
15,Queens,Bay Terrace/Fort Totten,Weekend,12,8,8,6,5,23,29.0
15,Queens,Bay Terrace/Fort Totten,Weekend,13,8,8,7,5,23,26.0
15,Queens,Bay Terrace/Fort Totten,Weekend,14,8,8,8,6,22,30.0
15,Queens,Bay Terrace/Fort Totten,Weekend,15,8,8,7,6,17,33.0
15,Queens,Bay Terrace/Fort Totten,Weekend,16,8,8,8,6,21,35.0
15,Queens,Bay Terrace/Fort Totten,Weekend,17,8,8,8,8,25,36.5
15,Queens,Bay Terrace/Fort Totten,Weekend,18,8,8,8,8,20,36.0
15,Queens,Bay Terrace/Fort Totten,Weekend,19,8,8,8,7,24,29.5
15,Queens,Bay Terrace/Fort Totten,Weekend,20,8,8,8,8,23,30.5
15,Queens,Bay Terrace/Fort Totten,Weekend,21,8,8,7,8,14,26.5
15,Queens,Bay Terrace/Fort Totten,Weekend,22,8,8,8,7,8,19.5
15,Queens,Bay Terrace/Fort Totten,Weekend,23,8,8,8,7,5,17.5
16,Queens,Bayside,Weekday,0,22,22,15,12,17,29.0
16,Queens,Bayside,Weekday,1,22,22,21,15,6,19.0
16,Queens,Bayside,Weekday,2,22,22,19,17,5,13.0
16,Queens,Bayside,Weekday,3,22,22,18,18,5,11.5
16,Queens,Bayside,Weekday,4,22,22,21,21,7,16.5
16,Queens,Bayside,Weekday,5,22,22,16,16,16,27.0
16,Queens,Bayside,Weekday,6,22,22,14,10,35,48.0
16,Queens,Bayside,Weekday,7,22,22,12,8,50,84.5
16,Queens,Bayside,Weekday,8,22,22,5,5,73,106.5
16,Queens,Bayside,Weekday,9,22,22,7,6,63,78.5
16,Queens,Bayside,Weekday,10,22,22,14,8,46,69.0
16,Queens,Bayside,Weekday,11,22,22,17,15,41,58.5
16,Queens,Bayside,Weekday,12,22,22,22,14,42,60.5
16,Queens,Bayside,Weekday,13,22,22,17,13,53,65.0
16,Queens,Bayside,Weekday,14,22,22,12,6,40,78.0
16,Queens,Bayside,Weekday,15,22,22,15,12,50,75.5
16,Queens,Bayside,Weekday,16,22,22,13,10,66,81.0
16,Queens,Bayside,Weekday,17,22,22,10,10,58,84.5
16,Queens,Bayside,Weekday,18,22,22,10,11,58,81.0
16,Queens,Bayside,Weekday,19,22,22,14,11,40,70.0
16,Queens,Bayside,Weekday,20,22,22,18,15,40,66.5
16,Queens,Bayside,Weekday,21,22,22,14,11,42,57.0
16,Queens,Bayside,Weekday,22,22,22,14,13,31,54.5
16,Queens,Bayside,Weekday,23,22,22,10,11,23,46.5
16,Queens,Bayside,Weekend,0,8,8,4,6,61,95.0
16,Queens,Bayside,Weekend,1,8,8,6,7,61,103.0
16,Queens,Bayside,Weekend,2,8,8,7,6,55,96.5
16,Queens,Bayside,Weekend,3,8,8,7,5,43,67.5
16,Queens,Bayside,Weekend,4,8,8,4,4,20,24.5
16,Queens,Bayside,Weekend,5,8,8,8,6,14,21.5
16,Queens,Bayside,Weekend,6,8,8,5,6,21,29.5
16,Queens,Bayside,Weekend,7,8,8,5,4,23,34.0
16,Queens,Bayside,Weekend,8,8,8,3,5,35,50.5
16,Queens,Bayside,Weekend,9,8,8,5,5,42,53.0
16,Queens,Bayside,Weekend,10,8,8,6,5,48,53.5
16,Queens,Bayside,Weekend,11,8,8,2,5,44,62.5
16,Queens,Bayside,Weekend,12,8,8,3,0,46,62.5
16,Queens,Bayside,Weekend,13,8,8,2,1,48,65.5
16,Queens,Bayside,Weekend,14,8,8,1,1,61,63.5
16,Queens,Bayside,Weekend,15,8,8,4,3,46,65.0
16,Queens,Bayside,Weekend,16,8,8,4,4,53,69.0
16,Queens,Bayside,Weekend,17,8,8,3,3,52,66.5
16,Queens,Bayside,Weekend,18,8,8,6,4,44,67.5
16,Queens,Bayside,Weekend,19,8,8,4,4,53,68.0
16,Queens,Bayside,Weekend,20,8,8,6,5,55,67.5
16,Queens,Bayside,Weekend,21,8,8,7,7,50,68.5
16,Queens,Bayside,Weekend,22,8,8,8,8,47,70.0
16,Queens,Bayside,Weekend,23,8,8,6,4,26,62.5
17,Brooklyn,Bedford,Weekday,0,22,22,0,1,112,130.5
17,Brooklyn,Bedford,Weekday,1,22,22,4,3,59,79.5
17,Brooklyn,Bedford,Weekday,2,22,22,4,6,30,49.5
17,Brooklyn,Bedford,Weekday,3,22,22,8,9,30,44.0
17,Brooklyn,Bedford,Weekday,4,22,22,19,18,46,65.0
17,Brooklyn,Bedford,Weekday,5,22,22,22,22,64,85.0
17,Brooklyn,Bedford,Weekday,6,22,22,22,21,96,123.5
17,Brooklyn,Bedford,Weekday,7,22,22,22,22,139,181.0
17,Brooklyn,Bedford,Weekday,8,22,22,22,21,180,214.5
17,Brooklyn,Bedford,Weekday,9,22,22,22,21,182,244.5
17,Brooklyn,Bedford,Weekday,10,22,22,18,16,153,238.0
17,Brooklyn,Bedford,Weekday,11,22,22,19,11,161,217.5
17,Brooklyn,Bedford,Weekday,12,22,22,21,16,161,216.5
17,Brooklyn,Bedford,Weekday,13,22,22,22,18,157,225.5
17,Brooklyn,Bedford,Weekday,14,22,22,22,20,152,241.0
17,Brooklyn,Bedford,Weekday,15,22,22,21,15,151,219.0
17,Brooklyn,Bedford,Weekday,16,22,22,17,14,187,237.5
17,Brooklyn,Bedford,Weekday,17,22,22,19,9,217,275.5
17,Brooklyn,Bedford,Weekday,18,22,22,18,6,207,295.0
17,Brooklyn,Bedford,Weekday,19,22,22,19,4,213,282.0
17,Brooklyn,Bedford,Weekday,20,22,22,5,1,195,259.5
17,Brooklyn,Bedford,Weekday,21,22,22,0,0,207,248.5
17,Brooklyn,Bedford,Weekday,22,22,22,0,0,231,297.0
17,Brooklyn,Bedford,Weekday,23,22,22,0,0,165,240.0
17,Brooklyn,Bedford,Weekend,0,8,8,0,0,377,417.5
17,Brooklyn,Bedford,Weekend,1,8,8,0,0,246,305.0
17,Brooklyn,Bedford,Weekend,2,8,8,0,0,169,196.5
17,Brooklyn,Bedford,Weekend,3,8,8,0,0,113,140.0
17,Brooklyn,Bedford,Weekend,4,8,8,0,0,83,102.0
17,Brooklyn,Bedford,Weekend,5,8,8,4,5,78,100.0
17,Brooklyn,Bedford,Weekend,6,8,8,7,6,109,121.0
17,Brooklyn,Bedford,Weekend,7,8,8,8,7,122,147.5
17,Brooklyn,Bedford,Weekend,8,8,8,7,6,156,192.5
17,Brooklyn,Bedford,Weekend,9,8,8,8,7,195,230.0
17,Brooklyn,Bedford,Weekend,10,8,8,8,7,239,277.0
17,Brooklyn,Bedford,Weekend,11,8,8,8,8,229,286.5
17,Brooklyn,Bedford,Weekend,12,8,8,8,8,255,297.5
17,Brooklyn,Bedford,Weekend,13,8,8,8,7,248,286.0
17,Brooklyn,Bedford,Weekend,14,8,8,8,8,273,325.5
17,Brooklyn,Bedford,Weekend,15,8,8,7,4,281,324.5
17,Brooklyn,Bedford,Weekend,16,8,8,4,1,261,330.0
17,Brooklyn,Bedford,Weekend,17,8,8,2,1,295,342.0
17,Brooklyn,Bedford,Weekend,18,8,8,3,1,279,346.5
17,Brooklyn,Bedford,Weekend,19,8,8,4,1,301,363.5
17,Brooklyn,Bedford,Weekend,20,8,8,1,3,296,348.0
17,Brooklyn,Bedford,Weekend,21,8,8,0,0,227,383.0
17,Brooklyn,Bedford,Weekend,22,8,8,0,1,264,421.0
17,Brooklyn,Bedford,Weekend,23,8,8,1,2,211,374.5
18,Bronx,Bedford Park,Weekday,0,22,22,15,10,65,85.0
18,Bronx,Bedford Park,Weekday,1,22,22,15,17,45,55.0
18,Bronx,Bedford Park,Weekday,2,22,22,16,14,22,37.0
18,Bronx,Bedford Park,Weekday,3,22,22,11,13,15,28.0
18,Bronx,Bedford Park,Weekday,4,22,22,14,17,31,44.0
18,Bronx,Bedford Park,Weekday,5,22,22,6,11,58,74.0
18,Bronx,Bedford Park,Weekday,6,22,22,13,15,95,150.5
18,Bronx,Bedford Park,Weekday,7,22,22,22,21,165,229.0
18,Bronx,Bedford Park,Weekday,8,22,22,17,16,234,270.5
18,Bronx,Bedford Park,Weekday,9,22,22,12,14,174,198.5
18,Bronx,Bedford Park,Weekday,10,22,22,12,15,129,160.5
18,Bronx,Bedford Park,Weekday,11,22,22,12,11,120,143.5
18,Bronx,Bedford Park,Weekday,12,22,22,16,13,113,149.5
18,Bronx,Bedford Park,Weekday,13,22,22,18,17,134,164.0
18,Bronx,Bedford Park,Weekday,14,22,22,18,18,135,176.5
18,Bronx,Bedford Park,Weekday,15,22,22,15,17,132,171.5
18,Bronx,Bedford Park,Weekday,16,22,22,22,22,146,170.0
18,Bronx,Bedford Park,Weekday,17,22,22,22,22,170,197.5
18,Bronx,Bedford Park,Weekday,18,22,22,19,17,139,178.0
18,Bronx,Bedford Park,Weekday,19,22,22,22,18,119,172.5
18,Bronx,Bedford Park,Weekday,20,22,22,18,15,115,149.5
18,Bronx,Bedford Park,Weekday,21,22,22,11,10,114,148.5
18,Bronx,Bedford Park,Weekday,22,22,22,13,15,118,146.0
18,Bronx,Bedford Park,Weekday,23,22,22,10,14,83,117.0
18,Bronx,Bedford Park,Weekend,0,8,8,1,5,137,152.0
18,Bronx,Bedford Park,Weekend,1,8,8,3,3,96,108.0
18,Bronx,Bedford Park,Weekend,2,8,8,2,2,60,75.5
